Gene,Transcript,Exon
ENSG00000006071,ENST00000646902,ENSE00003819191
ENSG00000006071,ENST00000646902,ENSE00001607229
ENSG00000006071,ENST00000646902,ENSE00003557574
ENSG00000006071,ENST00000646902,ENSE00003528254
ENSG00000006071,ENST00000646902,ENSE00003558999
ENSG00000006071,ENST00000646902,ENSE00003479439
ENSG00000006071,ENST00000646902,ENSE00003825660
ENSG00000006071,ENST00000642271,ENSE00003818016
ENSG00000006071,ENST00000642271,ENSE00003518799
ENSG00000006071,ENST00000642271,ENSE00003579358
ENSG00000006071,ENST00000642271,ENSE00003550237
ENSG00000006071,ENST00000642271,ENSE00003688783
ENSG00000006071,ENST00000642271,ENSE00003605921
ENSG00000006071,ENST00000642271,ENSE00003502552
ENSG00000006071,ENST00000642271,ENSE00003531768
ENSG00000006071,ENST00000642271,ENSE00003656899
ENSG00000006071,ENST00000642271,ENSE00003479873
ENSG00000006071,ENST00000642271,ENSE00003584058
ENSG00000006071,ENST00000642271,ENSE00000705141
ENSG00000006071,ENST00000642271,ENSE00000886096
ENSG00000006071,ENST00000642271,ENSE00000705136
ENSG00000006071,ENST00000642271,ENSE00000705134
ENSG00000006071,ENST00000642271,ENSE00003481953
ENSG00000006071,ENST00000642271,ENSE00001481294
ENSG00000006071,ENST00000642271,ENSE00003487913
ENSG00000006071,ENST00000642271,ENSE00003611247
ENSG00000006071,ENST00000642271,ENSE00003644708
ENSG00000006071,ENST00000642271,ENSE00003466753
ENSG00000006071,ENST00000642271,ENSE00003510121
ENSG00000006071,ENST00000642271,ENSE00003463732
ENSG00000006071,ENST00000642271,ENSE00003472684
ENSG00000006071,ENST00000642271,ENSE00003516595
ENSG00000006071,ENST00000642271,ENSE00003467748
ENSG00000006071,ENST00000642271,ENSE00003599295
ENSG00000006071,ENST00000642271,ENSE00003674189
ENSG00000006071,ENST00000642271,ENSE00003636670
ENSG00000006071,ENST00000642271,ENSE00003669416
ENSG00000006071,ENST00000642271,ENSE00003467114
ENSG00000006071,ENST00000642271,ENSE00003673102
ENSG00000006071,ENST00000642271,ENSE00001742580
ENSG00000006071,ENST00000642271,ENSE00001607229
ENSG00000006071,ENST00000642271,ENSE00003557574
ENSG00000006071,ENST00000642271,ENSE00003528254
ENSG00000006071,ENST00000642271,ENSE00003558999
ENSG00000006071,ENST00000642271,ENSE00003479439
ENSG00000006071,ENST00000642271,ENSE00003822123
ENSG00000006071,ENST00000647086,ENSE00003823451
ENSG00000006071,ENST00000647086,ENSE00003518799
ENSG00000006071,ENST00000647086,ENSE00003579358
ENSG00000006071,ENST00000647086,ENSE00003550237
ENSG00000006071,ENST00000647086,ENSE00003688783
ENSG00000006071,ENST00000647086,ENSE00003605921
ENSG00000006071,ENST00000647086,ENSE00003502552
ENSG00000006071,ENST00000647086,ENSE00003531768
ENSG00000006071,ENST00000647086,ENSE00003656899
ENSG00000006071,ENST00000647086,ENSE00003479873
ENSG00000006071,ENST00000647086,ENSE00003584058
ENSG00000006071,ENST00000647086,ENSE00000705141
ENSG00000006071,ENST00000647086,ENSE00003818890
ENSG00000006071,ENST00000647086,ENSE00003827241
ENSG00000006071,ENST00000647086,ENSE00003814895
ENSG00000006071,ENST00000647086,ENSE00003633489
ENSG00000006071,ENST00000647086,ENSE00003544157
ENSG00000006071,ENST00000647086,ENSE00003558473
ENSG00000006071,ENST00000647086,ENSE00003604346
ENSG00000006071,ENST00000647086,ENSE00003470681
ENSG00000006071,ENST00000647086,ENSE00003525961
ENSG00000006071,ENST00000647086,ENSE00003553270
ENSG00000006071,ENST00000647086,ENSE00003523782
ENSG00000006071,ENST00000647086,ENSE00003639445
ENSG00000006071,ENST00000647086,ENSE00003563670
ENSG00000006071,ENST00000647086,ENSE00003607693
ENSG00000006071,ENST00000647086,ENSE00003476040
ENSG00000006071,ENST00000647086,ENSE00003514460
ENSG00000006071,ENST00000647086,ENSE00003510182
ENSG00000006071,ENST00000647086,ENSE00003659637
ENSG00000006071,ENST00000647086,ENSE00003482073
ENSG00000006071,ENST00000647086,ENSE00003824852
ENSG00000006071,ENST00000647086,ENSE00003826403
ENSG00000006071,ENST00000647086,ENSE00003824760
ENSG00000006071,ENST00000647086,ENSE00003818813
ENSG00000006071,ENST00000647086,ENSE00003665902
ENSG00000006071,ENST00000647086,ENSE00003554123
ENSG00000006071,ENST00000647086,ENSE00003829168
ENSG00000006071,ENST00000643260,ENSE00003899289
ENSG00000006071,ENST00000643260,ENSE00003518799
ENSG00000006071,ENST00000643260,ENSE00003579358
ENSG00000006071,ENST00000643260,ENSE00003550237
ENSG00000006071,ENST00000643260,ENSE00003688783
ENSG00000006071,ENST00000643260,ENSE00003605921
ENSG00000006071,ENST00000643260,ENSE00003502552
ENSG00000006071,ENST00000643260,ENSE00003531768
ENSG00000006071,ENST00000643260,ENSE00003656899
ENSG00000006071,ENST00000643260,ENSE00003479873
ENSG00000006071,ENST00000643260,ENSE00003584058
ENSG00000006071,ENST00000643260,ENSE00000705141
ENSG00000006071,ENST00000643260,ENSE00000886096
ENSG00000006071,ENST00000643260,ENSE00000705136
ENSG00000006071,ENST00000643260,ENSE00000705134
ENSG00000006071,ENST00000643260,ENSE00003481953
ENSG00000006071,ENST00000643260,ENSE00003590263
ENSG00000006071,ENST00000643260,ENSE00003487913
ENSG00000006071,ENST00000643260,ENSE00003611247
ENSG00000006071,ENST00000643260,ENSE00003644708
ENSG00000006071,ENST00000643260,ENSE00003466753
ENSG00000006071,ENST00000643260,ENSE00003510121
ENSG00000006071,ENST00000643260,ENSE00003463732
ENSG00000006071,ENST00000643260,ENSE00003472684
ENSG00000006071,ENST00000643260,ENSE00003516595
ENSG00000006071,ENST00000643260,ENSE00003467748
ENSG00000006071,ENST00000643260,ENSE00003599295
ENSG00000006071,ENST00000643260,ENSE00003674189
ENSG00000006071,ENST00000643260,ENSE00003636670
ENSG00000006071,ENST00000643260,ENSE00003669416
ENSG00000006071,ENST00000643260,ENSE00003467114
ENSG00000006071,ENST00000643260,ENSE00003673102
ENSG00000006071,ENST00000643260,ENSE00001742580
ENSG00000006071,ENST00000643260,ENSE00001607229
ENSG00000006071,ENST00000643260,ENSE00003557574
ENSG00000006071,ENST00000643260,ENSE00003528254
ENSG00000006071,ENST00000643260,ENSE00003558999
ENSG00000006071,ENST00000643260,ENSE00003479439
ENSG00000006071,ENST00000643260,ENSE00003822123
ENSG00000006071,ENST00000683725,ENSE00003918926
ENSG00000006071,ENST00000683725,ENSE00003518799
ENSG00000006071,ENST00000683725,ENSE00003579358
ENSG00000006071,ENST00000683725,ENSE00003550237
ENSG00000006071,ENST00000683725,ENSE00003468461
ENSG00000006071,ENST00000683725,ENSE00003605921
ENSG00000006071,ENST00000683725,ENSE00003502552
ENSG00000006071,ENST00000683725,ENSE00003531768
ENSG00000006071,ENST00000683725,ENSE00003656899
ENSG00000006071,ENST00000683725,ENSE00003479873
ENSG00000006071,ENST00000683725,ENSE00003584058
ENSG00000006071,ENST00000683725,ENSE00000705141
ENSG00000006071,ENST00000683725,ENSE00000886096
ENSG00000006071,ENST00000683725,ENSE00000705136
ENSG00000006071,ENST00000683725,ENSE00000705134
ENSG00000006071,ENST00000683725,ENSE00003481953
ENSG00000006071,ENST00000683725,ENSE00001481294
ENSG00000006071,ENST00000683725,ENSE00003487913
ENSG00000006071,ENST00000683725,ENSE00003611247
ENSG00000006071,ENST00000683725,ENSE00003644708
ENSG00000006071,ENST00000683725,ENSE00003466753
ENSG00000006071,ENST00000683725,ENSE00003510121
ENSG00000006071,ENST00000683725,ENSE00003463732
ENSG00000006071,ENST00000683725,ENSE00003472684
ENSG00000006071,ENST00000683725,ENSE00003516595
ENSG00000006071,ENST00000683725,ENSE00003467748
ENSG00000006071,ENST00000683725,ENSE00003599295
ENSG00000006071,ENST00000683725,ENSE00003674189
ENSG00000006071,ENST00000683725,ENSE00003636670
ENSG00000006071,ENST00000683725,ENSE00003669416
ENSG00000006071,ENST00000683725,ENSE00003467114
ENSG00000006071,ENST00000683725,ENSE00003673102
ENSG00000006071,ENST00000683725,ENSE00001742580
ENSG00000006071,ENST00000683725,ENSE00001607229
ENSG00000006071,ENST00000683725,ENSE00003557574
ENSG00000006071,ENST00000683725,ENSE00003919487
ENSG00000006071,ENST00000683725,ENSE00003554123
ENSG00000006071,ENST00000683725,ENSE00003919645
ENSG00000006071,ENST00000646003,ENSE00003899289
ENSG00000006071,ENST00000646003,ENSE00003518799
ENSG00000006071,ENST00000646003,ENSE00003579358
ENSG00000006071,ENST00000646003,ENSE00003550237
ENSG00000006071,ENST00000646003,ENSE00003688783
ENSG00000006071,ENST00000646003,ENSE00003605921
ENSG00000006071,ENST00000646003,ENSE00003502552
ENSG00000006071,ENST00000646003,ENSE00003531768
ENSG00000006071,ENST00000646003,ENSE00003656899
ENSG00000006071,ENST00000646003,ENSE00003479873
ENSG00000006071,ENST00000646003,ENSE00003584058
ENSG00000006071,ENST00000646003,ENSE00003826692
ENSG00000006071,ENST00000646003,ENSE00003827241
ENSG00000006071,ENST00000646003,ENSE00003814895
ENSG00000006071,ENST00000646003,ENSE00003633489
ENSG00000006071,ENST00000646003,ENSE00003544157
ENSG00000006071,ENST00000646003,ENSE00003558473
ENSG00000006071,ENST00000646003,ENSE00003604346
ENSG00000006071,ENST00000646003,ENSE00003525961
ENSG00000006071,ENST00000646003,ENSE00003553270
ENSG00000006071,ENST00000646003,ENSE00003523782
ENSG00000006071,ENST00000646003,ENSE00003563670
ENSG00000006071,ENST00000646003,ENSE00003607693
ENSG00000006071,ENST00000646003,ENSE00003476040
ENSG00000006071,ENST00000646003,ENSE00003514460
ENSG00000006071,ENST00000646003,ENSE00003510182
ENSG00000006071,ENST00000646003,ENSE00003659637
ENSG00000006071,ENST00000646003,ENSE00003583550
ENSG00000006071,ENST00000646003,ENSE00003818842
ENSG00000006071,ENST00000646003,ENSE00003826403
ENSG00000006071,ENST00000646003,ENSE00003820407
ENSG00000006071,ENST00000646003,ENSE00003818813
ENSG00000006071,ENST00000646003,ENSE00003665902
ENSG00000006071,ENST00000646003,ENSE00003554123
ENSG00000006071,ENST00000646003,ENSE00003814881
ENSG00000006071,ENST00000647015,ENSE00003823564
ENSG00000006071,ENST00000647015,ENSE00003518799
ENSG00000006071,ENST00000647015,ENSE00003579358
ENSG00000006071,ENST00000647015,ENSE00003550237
ENSG00000006071,ENST00000647015,ENSE00003468461
ENSG00000006071,ENST00000647015,ENSE00003605921
ENSG00000006071,ENST00000647015,ENSE00003502552
ENSG00000006071,ENST00000647015,ENSE00003531768
ENSG00000006071,ENST00000647015,ENSE00003656899
ENSG00000006071,ENST00000647015,ENSE00003479873
ENSG00000006071,ENST00000647015,ENSE00003584058
ENSG00000006071,ENST00000647015,ENSE00000705136
ENSG00000006071,ENST00000647015,ENSE00000705134
ENSG00000006071,ENST00000647015,ENSE00003481953
ENSG00000006071,ENST00000647015,ENSE00003590263
ENSG00000006071,ENST00000647015,ENSE00003487913
ENSG00000006071,ENST00000647015,ENSE00003611247
ENSG00000006071,ENST00000647015,ENSE00003644708
ENSG00000006071,ENST00000647015,ENSE00003466753
ENSG00000006071,ENST00000647015,ENSE00003510121
ENSG00000006071,ENST00000647015,ENSE00003463732
ENSG00000006071,ENST00000647015,ENSE00003472684
ENSG00000006071,ENST00000647015,ENSE00003516595
ENSG00000006071,ENST00000647015,ENSE00003467748
ENSG00000006071,ENST00000647015,ENSE00003599295
ENSG00000006071,ENST00000647015,ENSE00003674189
ENSG00000006071,ENST00000647015,ENSE00003636670
ENSG00000006071,ENST00000647015,ENSE00003669416
ENSG00000006071,ENST00000647015,ENSE00003467114
ENSG00000006071,ENST00000647015,ENSE00003673102
ENSG00000006071,ENST00000647015,ENSE00001742580
ENSG00000006071,ENST00000647015,ENSE00001607229
ENSG00000006071,ENST00000647015,ENSE00003557574
ENSG00000006071,ENST00000647015,ENSE00003528254
ENSG00000006071,ENST00000647015,ENSE00003558999
ENSG00000006071,ENST00000647015,ENSE00003479439
ENSG00000006071,ENST00000647015,ENSE00003814757
ENSG00000006071,ENST00000683562,ENSE00003921778
ENSG00000006071,ENST00000683562,ENSE00003518799
ENSG00000006071,ENST00000683562,ENSE00003579358
ENSG00000006071,ENST00000683562,ENSE00003550237
ENSG00000006071,ENST00000683562,ENSE00003468461
ENSG00000006071,ENST00000683562,ENSE00003605921
ENSG00000006071,ENST00000683562,ENSE00003502552
ENSG00000006071,ENST00000683562,ENSE00003531768
ENSG00000006071,ENST00000683562,ENSE00003656899
ENSG00000006071,ENST00000683562,ENSE00003479873
ENSG00000006071,ENST00000683562,ENSE00003584058
ENSG00000006071,ENST00000683562,ENSE00000705141
ENSG00000006071,ENST00000683562,ENSE00003820486
ENSG00000006071,ENST00000683562,ENSE00003827241
ENSG00000006071,ENST00000683562,ENSE00003814895
ENSG00000006071,ENST00000683562,ENSE00003633489
ENSG00000006071,ENST00000683562,ENSE00003829721
ENSG00000006071,ENST00000683562,ENSE00003558473
ENSG00000006071,ENST00000683562,ENSE00003604346
ENSG00000006071,ENST00000683562,ENSE00003470681
ENSG00000006071,ENST00000683562,ENSE00003525961
ENSG00000006071,ENST00000683562,ENSE00003553270
ENSG00000006071,ENST00000683562,ENSE00003523782
ENSG00000006071,ENST00000683562,ENSE00003639445
ENSG00000006071,ENST00000683562,ENSE00003563670
ENSG00000006071,ENST00000683562,ENSE00003607693
ENSG00000006071,ENST00000683562,ENSE00003476040
ENSG00000006071,ENST00000683562,ENSE00003514460
ENSG00000006071,ENST00000683562,ENSE00003510182
ENSG00000006071,ENST00000683562,ENSE00003659637
ENSG00000006071,ENST00000683562,ENSE00003583550
ENSG00000006071,ENST00000683562,ENSE00003482073
ENSG00000006071,ENST00000683562,ENSE00003829202
ENSG00000006071,ENST00000683562,ENSE00003826403
ENSG00000006071,ENST00000683562,ENSE00003824760
ENSG00000006071,ENST00000683562,ENSE00003665902
ENSG00000006071,ENST00000683562,ENSE00003554123
ENSG00000006071,ENST00000683562,ENSE00003814540
ENSG00000006071,ENST00000644757,ENSE00003823068
ENSG00000006071,ENST00000644757,ENSE00003518799
ENSG00000006071,ENST00000644757,ENSE00003579358
ENSG00000006071,ENST00000644757,ENSE00003550237
ENSG00000006071,ENST00000644757,ENSE00003468461
ENSG00000006071,ENST00000644757,ENSE00003605921
ENSG00000006071,ENST00000644757,ENSE00003502552
ENSG00000006071,ENST00000644757,ENSE00003531768
ENSG00000006071,ENST00000644757,ENSE00003656899
ENSG00000006071,ENST00000644757,ENSE00003479873
ENSG00000006071,ENST00000644757,ENSE00003815062
ENSG00000006071,ENST00000644757,ENSE00003825514
ENSG00000006071,ENST00000644757,ENSE00003827241
ENSG00000006071,ENST00000644757,ENSE00003814895
ENSG00000006071,ENST00000644757,ENSE00003633489
ENSG00000006071,ENST00000644757,ENSE00003544157
ENSG00000006071,ENST00000644757,ENSE00003558473
ENSG00000006071,ENST00000644757,ENSE00003604346
ENSG00000006071,ENST00000644757,ENSE00003470681
ENSG00000006071,ENST00000644757,ENSE00003525961
ENSG00000006071,ENST00000644757,ENSE00003553270
ENSG00000006071,ENST00000644757,ENSE00003523782
ENSG00000006071,ENST00000644757,ENSE00003817838
ENSG00000006071,ENST00000644757,ENSE00003607693
ENSG00000006071,ENST00000644757,ENSE00003476040
ENSG00000006071,ENST00000644757,ENSE00003514460
ENSG00000006071,ENST00000644757,ENSE00003510182
ENSG00000006071,ENST00000644757,ENSE00003659637
ENSG00000006071,ENST00000644757,ENSE00003583550
ENSG00000006071,ENST00000644757,ENSE00003827579
ENSG00000006071,ENST00000644757,ENSE00003824893
ENSG00000006071,ENST00000644675,ENSE00003831179
ENSG00000006071,ENST00000644675,ENSE00003518799
ENSG00000006071,ENST00000644675,ENSE00003579358
ENSG00000006071,ENST00000644675,ENSE00003550237
ENSG00000006071,ENST00000644675,ENSE00003688783
ENSG00000006071,ENST00000644675,ENSE00003605921
ENSG00000006071,ENST00000644675,ENSE00003502552
ENSG00000006071,ENST00000644675,ENSE00003531768
ENSG00000006071,ENST00000644675,ENSE00003656899
ENSG00000006071,ENST00000644675,ENSE00003479873
ENSG00000006071,ENST00000644675,ENSE00003584058
ENSG00000006071,ENST00000644675,ENSE00000705141
ENSG00000006071,ENST00000644675,ENSE00003820486
ENSG00000006071,ENST00000644675,ENSE00003827241
ENSG00000006071,ENST00000644675,ENSE00003814895
ENSG00000006071,ENST00000644675,ENSE00003633489
ENSG00000006071,ENST00000644675,ENSE00003544157
ENSG00000006071,ENST00000644675,ENSE00003558473
ENSG00000006071,ENST00000644675,ENSE00003604346
ENSG00000006071,ENST00000644675,ENSE00003470681
ENSG00000006071,ENST00000644675,ENSE00003525961
ENSG00000006071,ENST00000644675,ENSE00003553270
ENSG00000006071,ENST00000644675,ENSE00003523782
ENSG00000006071,ENST00000644675,ENSE00003639445
ENSG00000006071,ENST00000644675,ENSE00003563670
ENSG00000006071,ENST00000644675,ENSE00003607693
ENSG00000006071,ENST00000644675,ENSE00003476040
ENSG00000006071,ENST00000644675,ENSE00003514460
ENSG00000006071,ENST00000644675,ENSE00003510182
ENSG00000006071,ENST00000644675,ENSE00003659637
ENSG00000006071,ENST00000644675,ENSE00003583550
ENSG00000006071,ENST00000644675,ENSE00003482073
ENSG00000006071,ENST00000644675,ENSE00003829202
ENSG00000006071,ENST00000644675,ENSE00003826403
ENSG00000006071,ENST00000644675,ENSE00003824760
ENSG00000006071,ENST00000644675,ENSE00003818813
ENSG00000006071,ENST00000644675,ENSE00003665902
ENSG00000006071,ENST00000644675,ENSE00003554123
ENSG00000006071,ENST00000644675,ENSE00003830486
ENSG00000006071,ENST00000642902,ENSE00003819431
ENSG00000006071,ENST00000642902,ENSE00003518799
ENSG00000006071,ENST00000642902,ENSE00003579358
ENSG00000006071,ENST00000642902,ENSE00003550237
ENSG00000006071,ENST00000642902,ENSE00003688783
ENSG00000006071,ENST00000642902,ENSE00003605921
ENSG00000006071,ENST00000642902,ENSE00003502552
ENSG00000006071,ENST00000642902,ENSE00003531768
ENSG00000006071,ENST00000642902,ENSE00003656899
ENSG00000006071,ENST00000642902,ENSE00003479873
ENSG00000006071,ENST00000642902,ENSE00003584058
ENSG00000006071,ENST00000642902,ENSE00003826692
ENSG00000006071,ENST00000642902,ENSE00003827241
ENSG00000006071,ENST00000642902,ENSE00003814895
ENSG00000006071,ENST00000642902,ENSE00003633489
ENSG00000006071,ENST00000642902,ENSE00003829721
ENSG00000006071,ENST00000642902,ENSE00003558473
ENSG00000006071,ENST00000642902,ENSE00003604346
ENSG00000006071,ENST00000642902,ENSE00003470681
ENSG00000006071,ENST00000642902,ENSE00003525961
ENSG00000006071,ENST00000642902,ENSE00003553270
ENSG00000006071,ENST00000642902,ENSE00003523782
ENSG00000006071,ENST00000642902,ENSE00003639445
ENSG00000006071,ENST00000642902,ENSE00003825427
ENSG00000006071,ENST00000642902,ENSE00003607693
ENSG00000006071,ENST00000642902,ENSE00003476040
ENSG00000006071,ENST00000642902,ENSE00003514460
ENSG00000006071,ENST00000642902,ENSE00003510182
ENSG00000006071,ENST00000642902,ENSE00003659637
ENSG00000006071,ENST00000642902,ENSE00003583550
ENSG00000006071,ENST00000642902,ENSE00003482073
ENSG00000006071,ENST00000642902,ENSE00003829202
ENSG00000006071,ENST00000642902,ENSE00003826403
ENSG00000006071,ENST00000642902,ENSE00003824760
ENSG00000006071,ENST00000642902,ENSE00003818813
ENSG00000006071,ENST00000642902,ENSE00003665902
ENSG00000006071,ENST00000642902,ENSE00003554123
ENSG00000006071,ENST00000642902,ENSE00003830916
ENSG00000006071,ENST00000645760,ENSE00003827435
ENSG00000006071,ENST00000645760,ENSE00003518799
ENSG00000006071,ENST00000645760,ENSE00003579358
ENSG00000006071,ENST00000645760,ENSE00003815394
ENSG00000006071,ENST00000645760,ENSE00003550237
ENSG00000006071,ENST00000645760,ENSE00003468461
ENSG00000006071,ENST00000645760,ENSE00003605921
ENSG00000006071,ENST00000645760,ENSE00003502552
ENSG00000006071,ENST00000645760,ENSE00003531768
ENSG00000006071,ENST00000645760,ENSE00003656899
ENSG00000006071,ENST00000645760,ENSE00003479873
ENSG00000006071,ENST00000645760,ENSE00003815062
ENSG00000006071,ENST00000645760,ENSE00002178744
ENSG00000006071,ENST00000645760,ENSE00003815579
ENSG00000006071,ENST00000645760,ENSE00003827241
ENSG00000006071,ENST00000645760,ENSE00003814895
ENSG00000006071,ENST00000645760,ENSE00003633489
ENSG00000006071,ENST00000645760,ENSE00003829721
ENSG00000006071,ENST00000645760,ENSE00003558473
ENSG00000006071,ENST00000645760,ENSE00003604346
ENSG00000006071,ENST00000645760,ENSE00003470681
ENSG00000006071,ENST00000645760,ENSE00003525961
